community_id,size,n_paragraphs,n_documents,n_projects,project_spread,asset_top,asset_spread,commitment_share,junk_section_share,top_section,template_score,hazard_proximity,mean_cos_to_centroid,nearest_reference_id,nearest_reference_cos,verdict,verdict_reason,run_id,discovery_version
c0102,38,37,15,17,0.2429,access_connectivity,0.7642,0.0263,0.1316,Multiphase Programmatic Approach,0.0718,0.3031,0.6985,REF030,0.375,shortlist,,20260918T0131-7dd1a33,discover-1
c0240,38,34,24,22,0.3143,access_connectivity,0.4941,0.0,0.5263,Environmental and Social,0.1278,0.3511,0.7777,REF035,0.3353,shortlist,,20260918T0131-7dd1a33,discover-1
c0275,38,37,19,18,0.2571,access_connectivity,0.9011,0.0,0.1053,"Technical, Economic, and Financial Analysis",0.1001,0.2597,0.7695,REF030,0.3106,shortlist,,20260918T0131-7dd1a33,discover-1
c0280,38,38,30,28,0.4,dpi,0.9031,0.0,0.5,Implementation Arrangements and Support Plan,0.1565,0.3382,0.7615,REF019,0.2773,shortlist,,20260918T0131-7dd1a33,discover-1
c0287,38,38,22,19,0.2714,access_connectivity,0.9713,0.0526,0.6053,DESCRIPTION OF PROPOSED CHANGES,0.1076,0.3259,0.7143,REF030,0.3223,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0289,38,38,27,30,0.4286,dpi,0.9618,0.0,0.2105,Project Components,0.1253,0.3581,0.6776,REF069,0.305,shortlist,,20260918T0131-7dd1a33,discover-1
c0405,38,38,30,24,0.3429,dpi,0.7766,0.0,0.5263,Implementation Arrangements and Support Plan,0.1478,0.3251,0.7191,REF083,0.4261,shortlist,,20260918T0131-7dd1a33,discover-1
c0424,38,38,23,19,0.2714,cybersecurity,0.8764,0.0,0.1316,Project Components,0.1159,0.3018,0.736,REF067,0.4673,shortlist,,20260918T0131-7dd1a33,discover-1
c0464,38,34,25,21,0.3,access_connectivity,0.8584,0.0,0.3684,Sectoral and Institutional Context,0.1155,0.2867,0.6746,REF059,0.2527,shortlist,,20260918T0131-7dd1a33,discover-1
c0577,38,25,15,15,0.2143,dpi,0.0,0.0263,0.7368,Implementation Arrangements and Support Plan,0.0731,0.2258,0.7117,REF085,0.5053,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0594,38,29,27,27,0.3857,drm_ews,0.7718,0.0,0.0526,Relevance to Higher Level Objectives,0.1382,0.3312,0.7474,REF057,0.4624,shortlist,,20260918T0131-7dd1a33,discover-1
c0739,38,38,28,27,0.3857,dpi,0.8732,0.0,0.1842,Sectoral and Institutional Context,0.1523,0.3609,0.7943,REF042,0.5378,shortlist,,20260918T0131-7dd1a33,discover-1
c0083,37,37,28,26,0.3714,dpi,0.7006,0.0,0.3243,Project Components,0.1546,0.2956,0.806,REF086,0.295,shortlist,,20260918T0131-7dd1a33,discover-1
c0088,37,36,31,25,0.3571,dpi,1.0,0.0,0.8378,Implementation Arrangements and Support Plan,0.1474,0.3452,0.6941,REF030,0.4231,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0137,37,37,30,30,0.4286,access_connectivity,0.6306,0.0,0.027,Project Components,0.2022,0.2464,0.9843,REF030,0.3185,shortlist,,20260918T0131-7dd1a33,discover-1
c0146,37,30,23,19,0.2714,access_connectivity,0.0,0.027,0.7027,Environmental and Social,0.1203,0.3617,0.7638,REF030,0.4657,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0179,37,36,25,15,0.2143,access_connectivity,0.3494,0.1351,0.2432,Project Components,0.1338,0.2648,0.7816,REF061,0.5699,shortlist,,20260918T0131-7dd1a33,discover-1
c0193,37,37,21,21,0.3,drm_ews,0.8546,0.0,0.2973,Implementation Arrangements and Support Plan,0.1207,0.2992,0.8388,REF030,0.2632,shortlist,,20260918T0131-7dd1a33,discover-1
c0211,37,36,27,23,0.3286,access_connectivity,0.9602,0.1622,0.8378,Implementation Arrangements and Support Plan,0.1271,0.2788,0.6874,REF045,0.328,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0216,37,35,21,20,0.2857,dpi,0.7183,0.0,0.2703,Project Components,0.0947,0.3541,0.6585,REF089,0.4402,shortlist,,20260918T0131-7dd1a33,discover-1
c0300,37,36,27,26,0.3714,access_connectivity,0.6388,0.0,0.3784,Results Monitoring and Evaluation Arrangements,0.1447,0.3122,0.7824,REF030,0.2721,shortlist,,20260918T0131-7dd1a33,discover-1
c0316,37,37,29,28,0.4,access_connectivity,0.9157,0.0,0.3784,Sustainability,0.1445,0.271,0.7274,REF027,0.1932,shortlist,,20260918T0131-7dd1a33,discover-1
c0413,37,25,9,8,0.1143,access_connectivity,0.7823,0.0,0.2432,Technical Analysis,0.0442,0.3344,0.7173,REF045,0.5118,shortlist,,20260918T0131-7dd1a33,discover-1
c0557,37,37,25,25,0.3571,,0.0,0.2973,0.9189,Implementation Arrangements and Support Plan,0.1425,0.2216,0.8321,REF045,0.4069,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0560,37,35,20,17,0.2429,dpi,0.0,0.1892,0.8649,Institutional and Implementation Arrangements,0.1032,0.2995,0.7533,REF079,0.3558,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0672,37,35,25,26,0.3714,submarine_cable,0.0,0.0811,1.0,Implementation Arrangements and Support Plan,0.133,0.2046,0.777,REF045,0.4662,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0072,36,35,25,25,0.3571,cybersecurity,0.9464,0.3056,1.0,KEY RISKS,0.1306,0.4173,0.7628,REF030,0.5063,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0084,36,35,27,23,0.3286,dpi,0.9403,0.0,0.3889,Implementation Arrangements and Support Plan,0.1457,0.2024,0.7877,REF023,0.2949,shortlist,,20260918T0131-7dd1a33,discover-1
c0107,36,36,31,27,0.3857,access_connectivity,0.7862,0.0,0.0556,Project Components,0.142,0.3472,0.6686,REF046,0.377,shortlist,,20260918T0131-7dd1a33,discover-1
c0132,36,36,22,20,0.2857,drm_ews,0.7982,0.0,0.4444,Implementation Arrangements and Support Plan,0.1225,0.2434,0.813,REF005,0.2243,shortlist,,20260918T0131-7dd1a33,discover-1
c0210,36,27,10,9,0.1286,dpi,0.8445,0.0,0.6944,Implementation Arrangements and Support Plan,0.0409,0.3376,0.5977,REF045,0.3594,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0328,36,32,19,18,0.2571,dpi,0.4926,0.0,0.0556,Sectoral and Institutional Context,0.0936,0.288,0.7193,REF064,0.4794,shortlist,,20260918T0131-7dd1a33,discover-1
c0350,36,31,20,14,0.2,dpi,0.4799,0.0556,0.1389,Project Components,0.0993,0.2566,0.7245,REF064,0.5845,shortlist,,20260918T0131-7dd1a33,discover-1
c0351,36,36,32,27,0.3857,access_connectivity,0.0,0.0,0.4444,Environmental and Social,0.1583,0.3718,0.7223,REF030,0.3399,shortlist,,20260918T0131-7dd1a33,discover-1
c0371,36,25,9,8,0.1143,drm_ews,0.6194,0.1111,0.1389,Detailed Project Description,0.0431,0.3482,0.6999,REF056,0.6678,shortlist,,20260918T0131-7dd1a33,discover-1
c0395,36,36,26,21,0.3,dpi,0.9729,0.3611,0.0833,Project Components,0.1369,0.2636,0.7688,REF085,0.3897,shortlist,,20260918T0131-7dd1a33,discover-1
c0636,36,36,31,30,0.4286,,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.189,0.2309,0.8901,REF005,0.3502,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0686,36,35,24,23,0.3286,,0.0,0.25,0.9722,Implementation Arrangements and Support Plan,0.1348,0.2689,0.8203,REF045,0.393,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0767,36,36,13,12,0.1714,access_connectivity,0.7755,0.0,0.6111,RESULTS FRAMEWORK AND MONITORING,0.0678,0.2816,0.7618,REF005,0.4473,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0796,36,35,23,19,0.2714,dpi,0.8158,0.6944,0.2222,Project Components,0.1222,0.2269,0.7757,REF079,0.5172,shortlist,,20260918T0131-7dd1a33,discover-1
c0199,35,32,16,15,0.2143,drm_ews,0.7386,0.0,0.1714,Project Components,0.0797,0.4266,0.7274,REF054,0.4779,shortlist,,20260918T0131-7dd1a33,discover-1
c0221,35,21,14,13,0.1857,drm_ews,0.9206,0.0,0.2286,DESCRIPTION OF ADDITIONAL FINANCING,0.0637,0.4279,0.6644,REF055,0.5743,shortlist,,20260918T0131-7dd1a33,discover-1
c0226,35,34,24,27,0.3857,dpi,0.6022,0.0,0.1429,Project Components,0.1212,0.3197,0.737,REF010,0.3942,shortlist,,20260918T0131-7dd1a33,discover-1
c0251,35,34,9,9,0.1286,access_connectivity,0.9441,0.0571,0.0571,Project Components,0.0556,0.2473,0.9015,REF045,0.301,shortlist,,20260918T0131-7dd1a33,discover-1
c0252,35,24,16,12,0.1714,cybersecurity,0.7934,0.0,0.1714,Technical Design and Component Descriptions,0.0707,0.2666,0.6456,REF083,0.2843,shortlist,,20260918T0131-7dd1a33,discover-1
c0253,35,35,28,28,0.4,access_connectivity,0.7897,0.0,0.7714,Implementation Arrangements and Support Plan,0.1456,0.3465,0.7595,REF057,0.3988,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0373,35,34,25,24,0.3429,dpi,0.8076,0.0,0.0571,Relevance to Higher Level Objectives,0.1304,0.3211,0.7613,REF067,0.4101,shortlist,,20260918T0131-7dd1a33,discover-1
c0411,35,25,4,4,0.0571,access_connectivity,0.7456,0.0857,0.3429,Project Components,0.0197,0.2972,0.7176,REF031,0.3455,shortlist,,20260918T0131-7dd1a33,discover-1
c0416,35,35,26,23,0.3286,dpi,0.8962,0.0286,0.4286,Results Monitoring and Evaluation Arrangements,0.1323,0.3183,0.7429,REF009,0.4683,shortlist,,20260918T0131-7dd1a33,discover-1
c0441,35,34,26,21,0.3,cybersecurity,0.0,0.0,0.2,Project Components,0.1268,0.3157,0.7118,REF059,0.3331,shortlist,,20260918T0131-7dd1a33,discover-1
c0515,35,31,18,21,0.3,access_connectivity,0.6458,0.0571,0.1429,Project Components,0.0911,0.3212,0.739,REF085,0.4122,shortlist,,20260918T0131-7dd1a33,discover-1
c0544,35,7,3,2,0.0286,,0.0,0.0,0.0,Information on CIRAS,0.0153,0.233,0.7457,REF047,0.4294,junk,n_projects<3,20260918T0131-7dd1a33,discover-1
c0566,35,35,28,25,0.3571,dpi,1.0,0.0,0.8857,Implementation Arrangements and Support Plan,0.1472,0.2151,0.7675,REF005,0.2565,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0626,35,33,24,24,0.3429,dpi,0.9206,0.0,0.0857,Project Components,0.1214,0.2257,0.7385,REF011,0.3973,shortlist,,20260918T0131-7dd1a33,discover-1
c0254,34,34,22,22,0.3143,cybersecurity,0.9543,0.0,0.2647,Project Components,0.1059,0.3793,0.7029,REF030,0.3641,shortlist,,20260918T0131-7dd1a33,discover-1
c0432,34,33,23,20,0.2857,dpi,0.8025,0.0,0.2941,Detailed Project Description,0.1047,0.3958,0.6648,REF024,0.4612,shortlist,,20260918T0131-7dd1a33,discover-1
c0470,34,32,19,16,0.2286,access_connectivity,0.9248,0.0294,0.2941,Sectoral and Institutional Context,0.0861,0.2177,0.6613,REF063,0.3663,shortlist,,20260918T0131-7dd1a33,discover-1
c0611,34,32,23,23,0.3286,dpi,0.9165,0.0294,0.8529,Implementation Arrangements and Support Plan,0.1136,0.2443,0.7209,REF083,0.3619,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0638,34,33,22,22,0.3143,,0.0,0.0,0.9412,Implementation Arrangements and Support Plan,0.1165,0.3022,0.7728,REF005,0.366,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0700,34,27,19,16,0.2286,access_connectivity,0.9248,0.0,0.0,Country Context,0.0944,0.1787,0.7255,REF011,0.3806,shortlist,,20260918T0131-7dd1a33,discover-1
c0769,34,31,22,25,0.3571,access_connectivity,0.8768,0.0,0.0,Sectoral and Institutional Context,0.1046,0.2498,0.6944,REF061,0.468,shortlist,,20260918T0131-7dd1a33,discover-1
c0780,34,29,16,17,0.2429,access_connectivity,0.889,0.0882,0.2059,Project Components,0.0811,0.3031,0.7399,REF036,0.5184,shortlist,,20260918T0131-7dd1a33,discover-1
c0795,34,32,26,23,0.3286,access_connectivity,0.6736,0.0,0.0,Project Beneficiaries,0.1409,0.2549,0.7915,REF046,0.5368,shortlist,,20260918T0131-7dd1a33,discover-1
c0016,33,33,23,22,0.3143,,0.0,0.0,1.0,Fiduciary,0.1568,0.1881,0.9956,REF023,0.1785,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0020,33,33,17,17,0.2429,access_connectivity,0.8709,0.0,0.2424,National Level Program Details - Grenada,0.1164,0.2216,1.0,REF057,0.1453,shortlist,,20260918T0131-7dd1a33,discover-1
c0037,33,33,33,32,0.4571,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.22,0.1778,0.9732,REF031,0.2514,shortlist,,20260918T0131-7dd1a33,discover-1
c0123,33,29,26,26,0.3714,access_connectivity,0.0,0.303,0.7273,Results Monitoring and Evaluation Arrangements,0.1392,0.2609,0.7818,REF057,0.3648,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0134,33,16,8,8,0.1143,dpi,0.9366,0.0,0.0303,Detailed Economic and Financial Analysis,0.041,0.2759,0.7477,REF030,0.2673,shortlist,,20260918T0131-7dd1a33,discover-1
c0150,33,29,28,28,0.4,access_connectivity,0.8261,0.0,0.9697,KEY RISKS,0.166,0.3773,0.8657,REF030,0.3732,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0200,33,31,18,18,0.2571,access_connectivity,0.8427,0.7879,0.2121,Project Components,0.0918,0.2967,0.7446,REF005,0.3959,shortlist,,20260918T0131-7dd1a33,discover-1
c0201,33,33,24,25,0.3571,data_hosting,0.9257,0.0,0.0909,Project Components,0.1156,0.3961,0.7031,REF019,0.3708,shortlist,,20260918T0131-7dd1a33,discover-1
c0215,33,33,24,25,0.3571,access_connectivity,0.8261,0.0,0.5758,Implementation Arrangements and Support Plan,0.1197,0.2786,0.7283,REF030,0.2405,shortlist,,20260918T0131-7dd1a33,discover-1
c0278,33,27,23,23,0.3286,access_connectivity,0.9206,0.0,0.8485,Implementation Arrangements and Support Plan,0.1136,0.2902,0.7213,REF005,0.4013,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0284,33,32,24,23,0.3286,dpi,0.7727,0.0,0.2727,Sectoral and Institutional Context,0.1134,0.3618,0.6896,REF036,0.4212,shortlist,,20260918T0131-7dd1a33,discover-1
c0451,33,32,21,21,0.3,dpi,0.7498,0.0,0.1515,Project Components,0.1076,0.3235,0.7479,REF064,0.6294,shortlist,,20260918T0131-7dd1a33,discover-1
c0530,33,28,23,22,0.3143,,0.0,0.0303,1.0,Implementation Arrangements and Support Plan,0.1249,0.2348,0.7929,REF045,0.4149,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0534,33,32,26,24,0.3429,dpi,0.8845,0.0303,0.0303,Relevance to Higher Level Objectives,0.139,0.2871,0.7804,REF030,0.329,shortlist,,20260918T0131-7dd1a33,discover-1
c0705,33,26,9,9,0.1286,dpi,0.335,0.0,0.0606,Sectoral and Institutional Context,0.041,0.2586,0.6658,REF068,0.4292,shortlist,,20260918T0131-7dd1a33,discover-1
c0754,33,32,22,25,0.3571,access_connectivity,0.9464,0.0,0.4242,DESCRIPTION OF PROPOSED CHANGES,0.1185,0.2187,0.7861,REF061,0.4817,shortlist,,20260918T0131-7dd1a33,discover-1
c0814,33,32,25,23,0.3286,access_connectivity,0.562,0.0,0.0909,Project Components,0.1303,0.3733,0.7608,REF046,0.5382,shortlist,,20260918T0131-7dd1a33,discover-1
c0018,32,32,32,35,0.5,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.2158,0.2653,0.9845,REF012,0.3697,shortlist,,20260918T0131-7dd1a33,discover-1
c0064,32,32,28,27,0.3857,access_connectivity,0.7233,0.0,0.0,Results Chain,0.1768,0.1939,0.922,REF030,0.2794,shortlist,,20260918T0131-7dd1a33,discover-1
c0117,32,32,26,18,0.2571,access_connectivity,0.7219,0.1875,0.2812,Project Development Objective,0.1428,0.292,0.8019,REF005,0.3898,shortlist,,20260918T0131-7dd1a33,discover-1
c0131,32,32,26,25,0.3571,dpi,0.8805,0.0,0.0625,Project Components,0.1733,0.2637,0.9731,REF030,0.317,shortlist,,20260918T0131-7dd1a33,discover-1
c0147,32,32,31,32,0.4571,dpi,0.9602,0.0,1.0,KEY RISKS,0.1877,0.3532,0.8842,REF030,0.3867,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0153,32,30,22,20,0.2857,drm_ews,0.963,0.0625,0.8438,KEY RISKS,0.115,0.4281,0.7633,REF030,0.445,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0214,32,27,17,15,0.2143,access_connectivity,0.7223,0.0,0.125,Sectoral and Institutional Context,0.0878,0.2791,0.7538,REF046,0.4467,shortlist,,20260918T0131-7dd1a33,discover-1
c0219,32,30,27,26,0.3714,dpi,1.0,0.0938,0.75,Results Monitoring and Evaluation Arrangements,0.1472,0.2601,0.7961,REF021,0.3177,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0242,32,29,22,25,0.3571,access_connectivity,0.7664,0.0,0.1562,Project Components,0.1104,0.3006,0.7325,REF052,0.3668,shortlist,,20260918T0131-7dd1a33,discover-1
c0279,32,31,27,27,0.3857,cybersecurity,0.9141,0.0,0.75,Implementation Arrangements and Support Plan,0.1232,0.3519,0.666,REF008,0.3348,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0288,32,26,18,20,0.2857,access_connectivity,0.7577,0.0,0.0938,Relevance to Higher Level Objectives,0.0794,0.346,0.6442,REF030,0.4177,shortlist,,20260918T0131-7dd1a33,discover-1
c0368,32,32,20,19,0.2714,access_connectivity,0.8648,0.0,0.5938,Implementation Arrangements and Support Plan,0.0918,0.331,0.6702,REF056,0.3411,shortlist,,20260918T0131-7dd1a33,discover-1
c0420,32,30,22,20,0.2857,access_connectivity,0.8154,0.0,0.0625,Project Beneficiaries,0.1201,0.2846,0.7969,REF036,0.2959,shortlist,,20260918T0131-7dd1a33,discover-1
c0435,32,31,24,22,0.3143,dpi,0.8401,0.0,0.125,Project Components,0.1157,0.3885,0.7041,REF024,0.5006,shortlist,,20260918T0131-7dd1a33,discover-1
c0472,32,28,22,21,0.3,dpi,0.6686,0.0,0.0938,Project Components,0.1081,0.3049,0.7171,REF062,0.6353,shortlist,,20260918T0131-7dd1a33,discover-1
c0474,32,31,22,22,0.3143,cybersecurity,0.8082,0.0,0.1875,Sectoral and Institutional Context,0.102,0.2471,0.6766,REF063,0.3574,shortlist,,20260918T0131-7dd1a33,discover-1
c0484,32,28,22,15,0.2143,dpi,0.9183,0.0,0.5938,DESCRIPTION OF PROPOSED CHANGES,0.1244,0.2633,0.8257,REF005,0.3039,shortlist,,20260918T0131-7dd1a33,discover-1
c0496,32,29,25,28,0.4,drm_ews,0.7193,0.0,0.0625,"Technical, Economic and Financial Analysis",0.1383,0.5534,0.8077,REF085,0.4901,shortlist,,20260918T0131-7dd1a33,discover-1
c0506,32,32,23,20,0.2857,dpi,0.8344,0.0625,0.1875,Project Development Objective,0.1204,0.2282,0.764,REF005,0.5025,shortlist,,20260918T0131-7dd1a33,discover-1
c0535,32,32,23,21,0.3,access_connectivity,0.8565,0.0,0.125,Country Context,0.1171,0.3506,0.7435,REF051,0.4163,shortlist,,20260918T0131-7dd1a33,discover-1
c0708,32,28,15,12,0.1714,dpi,0.565,0.0,0.0938,Sectoral and Institutional Context,0.0693,0.241,0.6748,REF068,0.5909,shortlist,,20260918T0131-7dd1a33,discover-1
c0712,32,26,12,9,0.1286,submarine_cable,0.8476,0.0,0.125,DETAILED CHANGE(S),0.0502,0.2426,0.6109,REF079,0.2538,shortlist,,20260918T0131-7dd1a33,discover-1
c0725,32,28,20,17,0.2429,cybersecurity,0.8956,0.0625,0.0625,Project Components,0.0957,0.2596,0.6988,REF067,0.429,shortlist,,20260918T0131-7dd1a33,discover-1
c0797,32,31,24,23,0.3286,access_connectivity,0.7842,0.0,0.5,Lessons Learned and Reflected in the Project Design,0.1268,0.2852,0.7717,REF005,0.5029,shortlist,,20260918T0131-7dd1a33,discover-1
c0000,31,31,31,34,0.4857,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.2123,0.2704,1.0,REF031,0.3524,shortlist,,20260918T0131-7dd1a33,discover-1
c0007,31,31,31,34,0.4857,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.211,0.2541,0.9938,REF030,0.3077,shortlist,,20260918T0131-7dd1a33,discover-1
c0008,31,31,17,15,0.2143,access_connectivity,0.9629,0.0,0.4839,Project Components,0.1164,0.1744,1.0,REF023,0.1562,shortlist,,20260918T0131-7dd1a33,discover-1
c0010,31,31,31,34,0.4857,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.209,0.2283,0.9845,REF030,0.2777,shortlist,,20260918T0131-7dd1a33,discover-1
c0011,31,31,31,34,0.4857,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.2102,0.2625,0.9898,REF030,0.3247,shortlist,,20260918T0131-7dd1a33,discover-1
c0026,31,31,31,30,0.4286,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.2084,0.2302,0.9815,REF009,0.2642,shortlist,,20260918T0131-7dd1a33,discover-1
c0027,31,31,31,34,0.4857,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.2098,0.2261,0.9881,REF009,0.2825,shortlist,,20260918T0131-7dd1a33,discover-1
c0040,31,31,31,34,0.4857,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.2123,0.2505,1.0,REF031,0.2146,shortlist,,20260918T0131-7dd1a33,discover-1
c0066,31,31,22,21,0.3,access_connectivity,0.8962,0.0,0.8065,Implementation Arrangements and Support Plan,0.1241,0.3202,0.8236,REF030,0.2843,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0070,31,31,30,29,0.4143,dpi,0.9224,0.0,0.0,Project Components,0.2047,0.247,0.996,REF030,0.3178,shortlist,,20260918T0131-7dd1a33,discover-1
c0074,31,31,9,8,0.1143,access_connectivity,0.9122,0.0,0.129,DETAILED CHANGE(S),0.0518,0.2511,0.841,REF036,0.3206,shortlist,,20260918T0131-7dd1a33,discover-1
c0091,31,21,9,9,0.1286,access_connectivity,0.6194,0.0,0.129,Sectoral and Institutional Context,0.039,0.3574,0.6322,REF005,0.3401,shortlist,,20260918T0131-7dd1a33,discover-1
c0346,31,31,20,15,0.2143,dpi,0.875,0.0,0.4516,DESCRIPTION OF PROPOSED CHANGES,0.0849,0.2488,0.6196,REF023,0.2352,shortlist,,20260918T0131-7dd1a33,discover-1
c0430,31,28,23,21,0.3,dpi,0.6426,0.0,0.3548,Project Components,0.1214,0.3294,0.7703,REF038,0.5635,shortlist,,20260918T0131-7dd1a33,discover-1
c0522,31,31,23,21,0.3,access_connectivity,0.8194,0.0,0.7097,Institutional and Implementation Arrangements,0.1347,0.3465,0.8548,REF005,0.3715,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0567,31,31,21,20,0.2857,dpi,0.758,0.0,0.3226,Project Components,0.1012,0.304,0.7039,REF086,0.3654,shortlist,,20260918T0131-7dd1a33,discover-1
c0621,31,30,18,18,0.2571,dpi,0.7233,0.0,0.6129,Institutional and Implementation Arrangements,0.0885,0.2249,0.7181,REF086,0.4393,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0671,31,22,15,15,0.2143,drm_ews,0.7941,0.0,0.0968,Country Context,0.0658,0.206,0.64,REF070,0.3717,shortlist,,20260918T0131-7dd1a33,discover-1
c0693,31,23,18,14,0.2,access_connectivity,0.0,0.0,0.7097,Financial Management,0.0879,0.2344,0.7133,REF085,0.2935,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0039,30,30,30,29,0.4143,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.1892,0.2356,0.9209,REF003,0.2429,shortlist,,20260918T0131-7dd1a33,discover-1
c0042,30,30,30,33,0.4714,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.2005,0.1601,0.9757,REF030,0.2125,shortlist,,20260918T0131-7dd1a33,discover-1
c0139,30,28,21,23,0.3286,access_connectivity,0.9911,0.0,0.8333,Environmental and Social,0.1122,0.3809,0.7801,REF030,0.4201,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0174,30,29,19,17,0.2429,access_connectivity,0.9081,0.0,0.2333,Project Components,0.0949,0.3304,0.7296,REF087,0.3021,shortlist,,20260918T0131-7dd1a33,discover-1
c0208,30,25,22,25,0.3571,dpi,0.6208,0.1,0.0333,Relevance to Higher Level Objectives,0.1132,0.2465,0.7515,REF005,0.3847,shortlist,,20260918T0131-7dd1a33,discover-1
c0220,30,29,17,15,0.2143,dpi,0.809,0.0,0.0667,"Technical, Economic, and Financial Analysis",0.0823,0.2719,0.7069,REF054,0.4039,shortlist,,20260918T0131-7dd1a33,discover-1
c0272,30,30,20,17,0.2429,dpi,0.7817,0.0,0.1333,Sectoral and Institutional Context,0.0979,0.3484,0.715,REF006,0.3391,shortlist,,20260918T0131-7dd1a33,discover-1
c0281,30,29,24,22,0.3143,access_connectivity,0.7782,0.0,0.1333,Project Components,0.1162,0.4295,0.7069,REF050,0.3646,shortlist,,20260918T0131-7dd1a33,discover-1
c0400,30,30,20,19,0.2714,dpi,0.9361,0.2,0.1333,Project Components,0.1024,0.2976,0.7472,REF085,0.4159,shortlist,,20260918T0131-7dd1a33,discover-1
c0467,30,28,12,12,0.1714,access_connectivity,0.9697,0.0,0.1667,DESCRIPTION OF ADDITIONAL FINANCING,0.0644,0.2774,0.7831,REF085,0.3211,shortlist,,20260918T0131-7dd1a33,discover-1
c0494,30,30,23,23,0.3286,,0.0,0.0667,1.0,Implementation Arrangements and Support Plan,0.1213,0.352,0.7701,REF030,0.3236,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0499,30,28,27,18,0.2571,dpi,1.0,0.0,0.2667,Rationale for Restructuring,0.1398,0.2754,0.756,REF005,0.3515,shortlist,,20260918T0131-7dd1a33,discover-1
c0523,30,30,17,16,0.2286,access_connectivity,0.825,0.5333,0.4667,Environmental and Social,0.0923,0.2868,0.7927,REF045,0.3199,shortlist,,20260918T0131-7dd1a33,discover-1
c0538,30,28,22,20,0.2857,,0.0,0.2667,0.9667,Implementation Arrangements and Support Plan,0.1149,0.3003,0.7623,REF085,0.4085,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0568,30,30,18,18,0.2571,dpi,0.8515,0.0,0.3667,Project Components,0.0918,0.3364,0.7448,REF053,0.3492,shortlist,,20260918T0131-7dd1a33,discover-1
c0583,30,30,21,20,0.2857,drm_ews,0.8012,0.0,0.0667,Project Components,0.1082,0.7258,0.7522,REF041,0.5099,shortlist,,20260918T0131-7dd1a33,discover-1
c0609,30,30,21,19,0.2714,dpi,0.9183,0.4333,0.8667,Institutional and Implementation Arrangements,0.114,0.3078,0.7925,REF053,0.339,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0610,30,30,26,25,0.3571,drm_ews,0.841,0.1333,0.0333,Relevance to Higher Level Objectives,0.1431,0.421,0.8033,REF085,0.4988,shortlist,,20260918T0131-7dd1a33,discover-1
