community_id,size,n_paragraphs,n_documents,n_projects,project_spread,asset_top,asset_spread,commitment_share,junk_section_share,top_section,template_score,hazard_proximity,mean_cos_to_centroid,nearest_reference_id,nearest_reference_cos,verdict,verdict_reason,run_id,discovery_version
c1427,12,10,8,8,0.1143,,0.0,0.0,0.6667,DESCRIPTION OF PROPOSED CHANGES,0.0457,0.1988,0.8337,REF045,0.3025,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1429,12,12,4,4,0.0571,cybersecurity,0.9183,0.0,0.0,Project Components,0.0219,0.2415,0.7976,REF084,0.4681,shortlist,,20260918T0133-7dd1a33,discover-1
c1473,12,12,5,3,0.0429,,0.0,0.0,0.1667,DETAILED CHANGE(S),0.0304,0.2632,0.8886,REF030,0.3607,shortlist,,20260918T0133-7dd1a33,discover-1
c1530,12,11,11,12,0.1714,,0.0,0.0,0.9167,Institutional and Implementation Arrangements,0.0582,0.2634,0.7721,REF030,0.3386,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1562,12,6,4,4,0.0571,drm_ews,0.0,0.0,0.3333,Rationale for Restructuring,0.0214,0.3412,0.782,REF058,0.4584,shortlist,,20260918T0133-7dd1a33,discover-1
c1566,12,12,12,12,0.1714,,0.0,0.25,0.75,Implementation Arrangements and Support Plan,0.0638,0.3215,0.7768,REF005,0.372,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1584,12,12,11,11,0.1571,drm_ews,0.8346,0.0,0.1667,Support for Climate Change Adaptation and Mitigation,0.0665,0.6231,0.8829,REF085,0.5891,shortlist,,20260918T0133-7dd1a33,discover-1
c1599,12,12,9,8,0.1143,,0.0,0.25,1.0,Implementation Arrangements and Support Plan,0.0521,0.3697,0.8451,REF085,0.4586,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1618,12,12,7,7,0.1,,0.0,0.8333,1.0,Implementation Arrangements and Support Plan,0.04,0.305,0.8343,REF085,0.4592,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1623,12,12,7,7,0.1,dpi,0.9656,0.0833,0.0833,Project Components,0.039,0.2904,0.8124,REF058,0.3691,shortlist,,20260918T0133-7dd1a33,discover-1
c1636,12,12,9,11,0.1571,drm_ews,0.8305,0.0,0.0,Project Components,0.0478,0.5863,0.775,REF041,0.62,shortlist,,20260918T0133-7dd1a33,discover-1
c1648,12,12,10,13,0.1857,,0.0,0.0,1.0,Fiduciary,0.0569,0.265,0.8309,REF085,0.3986,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1653,12,12,11,10,0.1429,,0.0,0.0833,0.9167,Institutional and Implementation Arrangements,0.0614,0.3073,0.8148,REF079,0.3603,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1659,12,12,8,8,0.1143,access_connectivity,0.0,0.0,0.9167,Implementation Arrangements and Support Plan,0.0422,0.2327,0.7696,REF085,0.4138,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1671,12,12,12,10,0.1429,access_connectivity,0.0,0.0,0.5833,Implementation Arrangements and Support Plan,0.0719,0.1863,0.8753,REF005,0.3269,shortlist,,20260918T0133-7dd1a33,discover-1
c1715,12,12,10,9,0.1286,,0.0,0.1667,1.0,Implementation Arrangements and Support Plan,0.0562,0.2628,0.8203,REF085,0.3503,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1743,12,11,9,8,0.1143,drm_ews,0.8691,0.0,0.1667,Country Context,0.0449,0.3885,0.7278,REF054,0.3985,shortlist,,20260918T0133-7dd1a33,discover-1
c1769,12,12,10,9,0.1286,,0.0,0.0833,1.0,Implementation Arrangements and Support Plan,0.0543,0.2899,0.7931,REF030,0.3435,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1804,12,9,5,4,0.0571,cybersecurity,0.9464,0.0833,0.0,Detailed Project Description,0.0263,0.2348,0.7689,REF086,0.4265,shortlist,,20260918T0133-7dd1a33,discover-1
c1811,12,10,10,10,0.1429,mobile_towers,0.8158,0.0,0.0,Country Context,0.0463,0.1687,0.6755,REF075,0.2931,shortlist,,20260918T0133-7dd1a33,discover-1
c1845,12,12,6,7,0.1,dpi,0.4634,0.0,0.4167,DESCRIPTION OF PROPOSED CHANGES,0.0363,0.2168,0.8823,REF079,0.4713,shortlist,,20260918T0133-7dd1a33,discover-1
c1851,12,12,11,9,0.1286,dpi,0.0,0.0,0.25,Project Development Objective,0.0585,0.1907,0.776,REF062,0.3988,shortlist,,20260918T0133-7dd1a33,discover-1
c1879,12,10,5,4,0.0571,,0.0,0.0,0.0,"Technical, Economic, and Financial Analysis",0.0285,0.176,0.8309,REF067,0.3951,shortlist,,20260918T0133-7dd1a33,discover-1
c1910,12,11,9,7,0.1,access_connectivity,0.8113,0.0,0.0,Project Components,0.0546,0.2478,0.8858,REF084,0.4944,shortlist,,20260918T0133-7dd1a33,discover-1
c1924,12,10,4,3,0.0429,mobile_towers,0.9206,0.0,0.0,Detailed Project Description,0.0209,0.1687,0.7617,REF043,0.4256,shortlist,,20260918T0133-7dd1a33,discover-1
c1970,12,12,10,8,0.1143,access_connectivity,0.971,0.0,0.6667,RESULTS FRAMEWORK AND MONITORING,0.0558,0.233,0.814,REF056,0.4778,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1973,12,12,9,7,0.1,mobile_towers,0.0,0.0,0.4167,RESULTS FRAMEWORK AND MONITORING,0.05,0.1443,0.8104,REF087,0.4157,shortlist,,20260918T0133-7dd1a33,discover-1
c1982,12,12,7,7,0.1,access_connectivity,0.8346,0.0,0.3333,Specific Project Design Analysis,0.0371,0.2878,0.7737,REF046,0.6189,shortlist,,20260918T0133-7dd1a33,discover-1
c1991,12,12,9,12,0.1714,access_connectivity,0.7897,0.1667,0.0,Climate Action Supported by the IDEA MPA,0.0483,0.2553,0.7827,REF046,0.5877,shortlist,,20260918T0133-7dd1a33,discover-1
c1995,12,12,8,6,0.0857,dpi,0.5033,0.0,0.25,Project Components,0.043,0.2224,0.7851,REF086,0.5305,shortlist,,20260918T0133-7dd1a33,discover-1
c0014,11,11,10,9,0.1286,access_connectivity,0.9329,0.0,0.3636,Detailed Technical Justification and Design,0.0608,0.2188,0.8879,REF069,0.1592,shortlist,,20260918T0133-7dd1a33,discover-1
c0061,11,11,11,10,0.1429,,0.0,0.0,0.1818,GRIEVANCE REDRESS SERVICES,0.0673,0.3593,0.893,REF030,0.3603,shortlist,,20260918T0133-7dd1a33,discover-1
c0094,11,11,7,7,0.1,dpi,0.0,0.0,0.9091,RESULTS FRAMEWORK AND MONITORING,0.047,0.2476,0.9808,REF030,0.3352,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0106,11,11,8,8,0.1143,,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.0528,0.2312,0.9635,REF045,0.3193,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0112,11,11,11,9,0.1286,access_connectivity,0.0,0.0,0.0,Results Chain,0.0636,0.2603,0.8442,REF030,0.3138,shortlist,,20260918T0133-7dd1a33,discover-1
c0119,11,11,10,9,0.1286,dpi,0.9183,0.0,0.3636,Environmental and Social,0.0595,0.2097,0.8683,REF069,0.3149,shortlist,,20260918T0133-7dd1a33,discover-1
c0143,11,10,7,7,0.1,dpi,0.9183,0.0,0.2727,Project Components,0.0361,0.316,0.752,REF051,0.3404,shortlist,,20260918T0133-7dd1a33,discover-1
c0146,11,9,7,7,0.1,access_connectivity,0.9851,0.0,0.1818,Project Components,0.0344,0.2572,0.7171,REF036,0.4165,shortlist,,20260918T0133-7dd1a33,discover-1
c0155,11,11,10,8,0.1143,drm_ews,0.0,0.0,0.0,Project Components,0.0624,0.15,0.9105,REF030,0.2105,shortlist,,20260918T0133-7dd1a33,discover-1
c0158,11,11,8,7,0.1,access_connectivity,0.5153,0.0,0.0,Sustainability,0.0463,0.2729,0.8442,REF046,0.4002,shortlist,,20260918T0133-7dd1a33,discover-1
c0162,11,11,11,11,0.1571,fiber,1.0,0.0,0.6364,Implementation Arrangements and Support Plan,0.0532,0.3317,0.7063,REF003,0.3019,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0179,11,9,4,2,0.0286,,0.0,0.1818,0.3636,DETAILED CHANGE(S),0.0221,0.3157,0.8063,REF005,0.347,junk,n_projects<3,20260918T0133-7dd1a33,discover-1
c0185,11,9,2,2,0.0286,drm_ews,0.4395,0.9091,0.0,Project Components,0.011,0.2733,0.8037,REF049,0.436,junk,n_projects<3,20260918T0133-7dd1a33,discover-1
c0186,11,11,8,8,0.1143,dpi,0.5033,0.0,0.0,"Technical, Economic and Financial Analysis",0.0463,0.2383,0.8442,REF002,0.2849,shortlist,,20260918T0133-7dd1a33,discover-1
c0188,11,11,10,9,0.1286,access_connectivity,0.9602,0.0,0.2727,Sustainability,0.0541,0.3942,0.7899,REF003,0.3897,shortlist,,20260918T0133-7dd1a33,discover-1
c0192,11,10,8,7,0.1,access_connectivity,0.7219,0.0,0.3636,Safeguards,0.0459,0.3231,0.8382,REF030,0.4939,shortlist,,20260918T0133-7dd1a33,discover-1
c0244,11,11,9,5,0.0714,access_connectivity,0.0,0.0,0.3636,DETAILED CHANGE(S),0.048,0.3808,0.7787,REF049,0.3223,shortlist,,20260918T0133-7dd1a33,discover-1
c0254,11,10,9,12,0.1714,access_connectivity,0.8851,0.0,0.0,Project Components,0.0491,0.4697,0.7966,REF034,0.6253,shortlist,,20260918T0133-7dd1a33,discover-1
c0255,11,10,9,8,0.1143,dpi,1.0,0.0,0.2727,Summary,0.0504,0.1549,0.817,REF023,0.1644,shortlist,,20260918T0133-7dd1a33,discover-1
c0299,11,9,6,6,0.0857,dpi,0.5817,0.0,0.0909,Detailed Economic and Financial Analysis,0.0345,0.2973,0.8397,REF030,0.2921,shortlist,,20260918T0133-7dd1a33,discover-1
c0345,11,10,9,12,0.1714,dpi,0.97,0.0,0.0,Project Components,0.0454,0.2819,0.736,REF038,0.3957,shortlist,,20260918T0133-7dd1a33,discover-1
c0358,11,10,10,10,0.1429,access_connectivity,0.0,0.0,0.8182,Environmental and Social,0.0588,0.5147,0.8591,REF041,0.3953,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0384,11,8,2,2,0.0286,access_connectivity,0.0,0.0909,0.5455,Institutional and Implementation Arrangements,0.0107,0.2855,0.7829,REF012,0.3573,junk,n_projects<3,20260918T0133-7dd1a33,discover-1
c0388,11,11,7,4,0.0571,access_connectivity,0.8113,0.1818,0.2727,Project Components,0.0391,0.2549,0.816,REF056,0.6835,shortlist,,20260918T0133-7dd1a33,discover-1
c0390,11,11,8,7,0.1,dpi,0.5917,0.0909,0.0909,Detailed Project Description,0.0433,0.2337,0.7898,REF001,0.5739,shortlist,,20260918T0133-7dd1a33,discover-1
c0397,11,11,9,7,0.1,access_connectivity,0.65,0.2727,0.0909,Project Components,0.052,0.2734,0.843,REF046,0.568,shortlist,,20260918T0133-7dd1a33,discover-1
c0419,11,11,7,4,0.0571,dpi,0.0,0.0909,0.0,Rationale for Restructuring,0.0372,0.268,0.7766,REF045,0.3617,shortlist,,20260918T0133-7dd1a33,discover-1
c0424,11,11,11,11,0.1571,,0.0,0.0,0.7273,Implementation Arrangements and Support Plan,0.0638,0.2383,0.8466,REF057,0.347,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0473,11,4,4,4,0.0571,,0.0,0.0,0.6364,Implementation Arrangements and Support Plan,0.0187,0.19,0.6837,REF012,0.2915,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0478,11,9,9,9,0.1286,dpi,0.7974,0.0,0.0,Sectoral and Institutional Context,0.0423,0.3685,0.6865,REF024,0.4727,shortlist,,20260918T0133-7dd1a33,discover-1
c0485,11,11,9,9,0.1286,access_connectivity,0.9464,0.0,0.7273,Implementation Arrangements and Support Plan,0.054,0.194,0.8764,REF059,0.1615,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0489,11,8,7,7,0.1,,0.0,0.0,0.9091,Fiduciary,0.0391,0.2665,0.8145,REF030,0.3025,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0500,11,11,11,13,0.1857,dpi,0.865,0.0,0.0909,Sectoral and Institutional Context,0.0584,0.2541,0.7755,REF003,0.4286,shortlist,,20260918T0133-7dd1a33,discover-1
c0515,11,9,8,8,0.1143,,0.0,0.0,1.0,Fiduciary,0.0548,0.199,1.0,REF063,0.2316,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0516,11,11,7,7,0.1,,0.0,0.0,1.0,Fiduciary,0.0451,0.1994,0.9398,REF030,0.2106,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0545,11,11,8,8,0.1143,dpi,0.7897,0.0,0.0909,Development Impact,0.0425,0.3236,0.7756,REF006,0.3335,shortlist,,20260918T0133-7dd1a33,discover-1
c0548,11,11,10,10,0.1429,access_connectivity,0.9206,0.0,0.2727,Sectoral and Institutional Context,0.0531,0.3433,0.7759,REF079,0.4074,shortlist,,20260918T0133-7dd1a33,discover-1
c0573,11,11,11,11,0.1571,dpi,0.8322,0.0,0.0909,Project Beneficiaries,0.0623,0.2077,0.8265,REF083,0.3763,shortlist,,20260918T0133-7dd1a33,discover-1
c0574,11,11,10,13,0.1857,dpi,0.9464,0.0,0.0909,Project Beneficiaries,0.0578,0.2073,0.8443,REF067,0.3307,shortlist,,20260918T0133-7dd1a33,discover-1
c0593,11,11,9,9,0.1286,,0.0,0.0,0.0909,National Level Program Details - Grenada,0.0486,0.2355,0.7882,REF059,0.3585,shortlist,,20260918T0133-7dd1a33,discover-1
c0597,11,11,6,6,0.0857,dpi,0.4395,0.0909,0.0,Project Components,0.0317,0.2188,0.7707,REF005,0.5911,shortlist,,20260918T0133-7dd1a33,discover-1
c0600,11,11,2,2,0.0286,cybersecurity,0.861,0.0,0.0,Project Components,0.0118,0.2102,0.86,REF023,0.2596,junk,n_projects<3,20260918T0133-7dd1a33,discover-1
c0608,11,11,10,9,0.1286,access_connectivity,0.0,0.0909,0.7273,Implementation Arrangements and Support Plan,0.0562,0.2989,0.821,REF030,0.3517,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0658,11,11,11,9,0.1286,access_connectivity,0.7897,0.0,0.4545,Project Status,0.062,0.2668,0.8226,REF030,0.2928,shortlist,,20260918T0133-7dd1a33,discover-1
c0662,11,11,9,9,0.1286,,0.0,0.0,0.9091,Implementation Arrangements and Support Plan,0.0512,0.3313,0.8299,REF030,0.3487,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0673,11,11,7,6,0.0857,data_hosting,0.0,0.0,0.0,"Technical, Economic, and Financial Analysis",0.0425,0.1902,0.8857,REF085,0.2981,shortlist,,20260918T0133-7dd1a33,discover-1
c0681,11,11,9,9,0.1286,access_connectivity,0.9183,0.0,0.0909,Changes in components and costs,0.0446,0.2905,0.7242,REF038,0.4407,shortlist,,20260918T0133-7dd1a33,discover-1
c0701,11,11,9,8,0.1143,access_connectivity,1.0,0.0,0.7273,DESCRIPTION OF PROPOSED CHANGES,0.0463,0.3155,0.7515,REF030,0.3189,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0724,11,11,10,10,0.1429,,0.0,0.0,1.0,Fiduciary,0.0632,0.2309,0.9223,REF071,0.3638,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0743,11,11,9,8,0.1143,dpi,1.0,0.0,0.3636,Scope of restructuring,0.0444,0.3416,0.7208,REF030,0.1688,shortlist,,20260918T0133-7dd1a33,discover-1
c0750,11,11,10,10,0.1429,access_connectivity,0.8869,0.0,0.2727,Technical Design and Component Descriptions,0.0631,0.2582,0.9219,REF074,0.1851,shortlist,,20260918T0133-7dd1a33,discover-1
c0760,11,11,11,13,0.1857,dpi,0.9464,0.0,0.3636,Project Components,0.0644,0.2923,0.8545,REF079,0.2948,shortlist,,20260918T0133-7dd1a33,discover-1
c0761,11,11,11,11,0.1571,drm_ews,0.8086,0.0,0.1818,Project Beneficiaries,0.061,0.4698,0.8096,REF041,0.4512,shortlist,,20260918T0133-7dd1a33,discover-1
c0801,11,11,9,9,0.1286,access_connectivity,0.9284,0.0,0.0909,"Technical, Economic and Financial Analysis",0.0479,0.3344,0.7775,REF027,0.192,shortlist,,20260918T0133-7dd1a33,discover-1
c0890,11,10,5,5,0.0714,cybersecurity,1.0,0.0,0.4545,DESCRIPTION OF ADDITIONAL FINANCING,0.0262,0.3029,0.7658,REF036,0.3032,shortlist,,20260918T0133-7dd1a33,discover-1
c0893,11,11,11,14,0.2,access_connectivity,0.8113,0.0,0.0,"Technical, Economic and Financial Analysis",0.0743,0.2321,0.9868,REF030,0.2512,shortlist,,20260918T0133-7dd1a33,discover-1
c0897,11,11,9,9,0.1286,access_connectivity,1.0,0.0,0.0909,Relevance to Higher Level Objectives,0.0479,0.2932,0.7773,REF083,0.3567,shortlist,,20260918T0133-7dd1a33,discover-1
c0913,11,11,11,10,0.1429,,0.0,0.0,1.0,Fiduciary,0.0702,0.1948,0.9312,REF079,0.3133,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0926,11,9,7,7,0.1,access_connectivity,0.9206,0.0,0.0,Climate Co-Benefits,0.0374,0.3236,0.7791,REF038,0.3702,shortlist,,20260918T0133-7dd1a33,discover-1
c0927,11,11,7,6,0.0857,access_connectivity,0.9056,0.0,0.0,"Technical, Economic, and Financial Analysis",0.0436,0.1669,0.9094,REF006,0.2956,shortlist,,20260918T0133-7dd1a33,discover-1
c0932,11,11,9,9,0.1286,access_connectivity,0.9591,0.0,0.1818,Relevance to Higher Level Objectives,0.0457,0.3586,0.7417,REF046,0.3908,shortlist,,20260918T0133-7dd1a33,discover-1
c0984,11,9,6,6,0.0857,dpi,0.9183,0.0,0.0,Technical Design and Component Descriptions,0.032,0.2567,0.7798,REF022,0.434,shortlist,,20260918T0133-7dd1a33,discover-1
c0994,11,7,5,5,0.0714,access_connectivity,0.65,0.0,0.0,"Technical, Economic and Financial Analysis (if applicable)",0.0266,0.293,0.7771,REF030,0.3367,shortlist,,20260918T0133-7dd1a33,discover-1
c1003,11,11,9,6,0.0857,dpi,0.7219,0.0,0.1818,Detailed Project Description,0.0471,0.2198,0.7641,REF001,0.5885,shortlist,,20260918T0133-7dd1a33,discover-1
c1026,11,11,9,7,0.1,dpi,0.5817,0.0,0.0,Project Components,0.0517,0.2836,0.8385,REF011,0.5742,shortlist,,20260918T0133-7dd1a33,discover-1
c1047,11,11,9,9,0.1286,drm_ews,0.8113,0.0,0.2727,Citizen Engagement,0.0528,0.2926,0.8564,REF021,0.404,shortlist,,20260918T0133-7dd1a33,discover-1
c1052,11,11,9,9,0.1286,dpi,0.0,0.1818,0.2727,Project Components,0.0475,0.2235,0.7704,REF021,0.4398,shortlist,,20260918T0133-7dd1a33,discover-1
c1066,11,11,7,5,0.0714,cybersecurity,0.9821,0.0,0.2727,Project Components,0.0396,0.367,0.8259,REF012,0.4196,shortlist,,20260918T0133-7dd1a33,discover-1
c1103,11,11,8,8,0.1143,data_hosting,0.932,0.0,0.0909,Project Components,0.042,0.3413,0.7659,REF036,0.5685,shortlist,,20260918T0133-7dd1a33,discover-1
c1110,11,11,9,8,0.1143,access_connectivity,0.865,0.0,0.1818,Project Components,0.0474,0.2957,0.7684,REF011,0.3108,shortlist,,20260918T0133-7dd1a33,discover-1
c1151,11,11,11,11,0.1571,data_hosting,0.8942,0.0,0.0909,Project Components,0.0568,0.5989,0.7534,REF051,0.6511,shortlist,,20260918T0133-7dd1a33,discover-1
c1166,11,11,9,9,0.1286,drm_ews,0.9155,0.0,0.0,Project Components,0.0521,0.53,0.845,REF067,0.5992,shortlist,,20260918T0133-7dd1a33,discover-1
c1170,11,11,10,8,0.1143,fiber,1.0,0.0,0.6364,Implementation Arrangements and Support Plan,0.0544,0.2325,0.794,REF008,0.3787,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1191,11,11,11,13,0.1857,,0.0,0.0909,0.9091,Results Monitoring and Evaluation Arrangements,0.0642,0.2521,0.8525,REF021,0.3828,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1192,11,10,6,4,0.0571,,0.0,0.0909,0.1818,Summary,0.0315,0.3243,0.7666,REF030,0.3539,shortlist,,20260918T0133-7dd1a33,discover-1
c1206,11,10,8,8,0.1143,drm_ews,0.808,0.3636,0.0909,Relevance to Higher Level Objectives,0.0434,0.5686,0.7921,REF085,0.6002,shortlist,,20260918T0133-7dd1a33,discover-1
c1212,11,11,8,8,0.1143,,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.0444,0.3125,0.8102,REF086,0.3283,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1221,11,10,8,7,0.1,access_connectivity,0.0,0.0,0.0909,Rationale for Restructuring,0.0415,0.3115,0.7582,REF036,0.3452,shortlist,,20260918T0133-7dd1a33,discover-1
c1223,11,11,9,9,0.1286,,0.0,0.0909,1.0,Implementation Arrangements and Support Plan,0.0531,0.2053,0.8615,REF045,0.3895,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1248,11,11,10,8,0.1143,access_connectivity,1.0,0.0,0.2727,Introduction,0.0597,0.2199,0.8715,REF079,0.2492,shortlist,,20260918T0133-7dd1a33,discover-1
c1254,11,11,8,7,0.1,access_connectivity,0.895,0.0,0.2727,Project Development Objective,0.0417,0.2458,0.7605,REF056,0.4875,shortlist,,20260918T0133-7dd1a33,discover-1
c1273,11,11,11,10,0.1429,access_connectivity,0.0,0.0,0.0909,Rationale for World Bank Involvement and Role of Partners,0.0626,0.2605,0.8304,REF053,0.385,shortlist,,20260918T0133-7dd1a33,discover-1
c1278,11,11,10,9,0.1286,dpi,0.9591,0.0,0.0,"Technical, Economic, and Financial Analysis",0.0529,0.2579,0.7724,REF087,0.3154,shortlist,,20260918T0133-7dd1a33,discover-1
c1292,11,11,6,4,0.0571,access_connectivity,0.9911,0.0,0.1818,Project Components,0.037,0.3159,0.8996,REF043,0.3315,shortlist,,20260918T0133-7dd1a33,discover-1
c1314,11,11,10,9,0.1286,,0.0,0.0,0.7273,Implementation Arrangements and Support Plan,0.0571,0.3346,0.834,REF021,0.4208,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1349,11,11,10,9,0.1286,access_connectivity,0.9183,0.0,0.7273,KEY RISKS,0.056,0.3544,0.8171,REF030,0.3239,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1399,11,11,8,8,0.1143,access_connectivity,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.0479,0.315,0.8738,REF045,0.2982,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1412,11,11,9,8,0.1143,access_connectivity,0.0,0.0,0.9091,Implementation Arrangements and Support Plan,0.0513,0.1966,0.8318,REF085,0.2398,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1430,11,10,10,9,0.1286,access_connectivity,0.9139,0.0,0.1818,Sectoral and Institutional Context,0.0459,0.2136,0.6703,REF059,0.3004,shortlist,,20260918T0133-7dd1a33,discover-1
c1433,11,11,8,11,0.1571,,0.0,0.0909,0.9091,Implementation Arrangements and Support Plan,0.0447,0.2178,0.8163,REF045,0.3657,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1441,11,11,7,7,0.1,access_connectivity,0.5463,0.0,0.0,Sectoral and Institutional Context,0.0369,0.1867,0.7706,REF087,0.4259,shortlist,,20260918T0133-7dd1a33,discover-1
c1444,11,11,7,6,0.0857,access_connectivity,0.0,0.0909,0.0,Rationale for restructuring,0.0374,0.3242,0.7802,REF005,0.3918,shortlist,,20260918T0133-7dd1a33,discover-1
c1448,11,11,6,9,0.1286,access_connectivity,0.0,0.0909,0.0,Project Components,0.0339,0.2241,0.8261,REF056,0.5225,shortlist,,20260918T0133-7dd1a33,discover-1
c1486,11,11,10,9,0.1286,dpi,1.0,0.0,0.9091,Institutional and Implementation Arrangements,0.0533,0.2857,0.7776,REF053,0.4334,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1493,11,9,3,2,0.0286,cybersecurity,0.0,0.0,0.0909,Information on CIRAS,0.016,0.22,0.7764,REF047,0.3589,junk,n_projects<3,20260918T0133-7dd1a33,discover-1
c1495,11,11,9,12,0.1714,drm_ews,0.7871,0.0,0.0,Project Components,0.0499,0.7358,0.8093,REF037,0.5041,shortlist,,20260918T0133-7dd1a33,discover-1
c1496,11,8,3,2,0.0286,,0.0,0.1818,0.5455,Effectiveness and Disbursement Conditions,0.0159,0.2918,0.7745,REF045,0.3448,junk,n_projects<3,20260918T0133-7dd1a33,discover-1
c1502,11,11,10,10,0.1429,access_connectivity,0.8289,0.0,0.0,Results Chain,0.0547,0.327,0.7982,REF030,0.3478,shortlist,,20260918T0133-7dd1a33,discover-1
c1552,11,10,6,5,0.0714,,0.0,0.1818,0.9091,Fiduciary,0.033,0.3036,0.8022,REF085,0.3466,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1567,11,11,10,11,0.1571,,0.0,0.0909,0.9091,Implementation Arrangements and Support Plan,0.0541,0.2893,0.7904,REF005,0.3815,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1585,11,11,8,8,0.1143,drm_ews,0.861,0.0,0.0,Project Components,0.0452,0.6387,0.8258,REF041,0.6158,shortlist,,20260918T0133-7dd1a33,discover-1
c1589,11,11,7,6,0.0857,access_connectivity,0.0,0.0,0.9091,Implementation Arrangements and Support Plan,0.0395,0.3027,0.8236,REF053,0.3058,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1595,11,11,10,9,0.1286,drm_ews,0.8342,0.0,0.1818,Relevance to Higher Level Objectives,0.0626,0.5597,0.9134,REF041,0.4667,shortlist,,20260918T0133-7dd1a33,discover-1
c1598,11,11,10,8,0.1143,,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.0548,0.2463,0.7994,REF005,0.3355,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1600,11,9,8,8,0.1143,data_hosting,0.9163,0.0,0.0,"Technical, Economic and Financial Analysis (if applicable)",0.044,0.2559,0.8029,REF085,0.2396,shortlist,,20260918T0133-7dd1a33,discover-1
c1608,11,11,11,10,0.1429,,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.0723,0.211,0.96,REF005,0.3199,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1610,11,10,3,2,0.0286,dpi,0.0,0.0,0.6364,Implementation Arrangements and Project Support,0.0177,0.2245,0.8621,REF088,0.3555,junk,junk_section_share>=0.6;n_projects<3,20260918T0133-7dd1a33,discover-1
c1619,11,11,7,7,0.1,drm_ews,1.0,0.0,0.0,Project Beneficiaries,0.0379,0.2717,0.7912,REF011,0.4264,shortlist,,20260918T0133-7dd1a33,discover-1
c1628,11,11,8,9,0.1286,dpi,0.8322,0.0,0.3636,KEY RISKS,0.0405,0.3288,0.7387,REF085,0.3374,shortlist,,20260918T0133-7dd1a33,discover-1
c1650,11,11,10,10,0.1429,access_connectivity,0.7248,0.0,0.9091,Lessons Learned and Reflected in the Project Design,0.0536,0.3191,0.7827,REF085,0.3912,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1668,11,10,8,8,0.1143,,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.0428,0.2305,0.7811,REF085,0.3831,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
