clause_id,paragraph_id,doc_id,block,section,section_path,char_start,char_end,text_sha256,split_rule,norm_hash,drop_reason
31747152:p00515:c13:split-1,31747152:p00515,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,226015,226070,daa2eefbf539faab401a07e45f74912f09cf2e89eeaf70202f7375d16cf73f21,coord_conj,,duplicate
31747152:p00516:c01:split-1,31747152:p00516,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,226462,226536,8a58485475f14da83032a2eb4577de1d40cceea814b684345ca908ac04885cc9,sentence,,heading
31747152:p00518:c01:split-1,31747152:p00518,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,227039,227086,cf40ce8a090aae2ff0f6458a7dda5353c0decab5cde2d2e2736e0052b7ddd00f,sentence,,heading
31747152:p00520:c01:split-1,31747152:p00520,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,227428,227464,64ec31283c103b0a2df33fbc55b263b47e5250fec1db6c3e5c695998c08dabcf,sentence,,heading
31747152:p00522:c01:split-1,31747152:p00522,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,227678,227780,4924b84fa19fbd3758599782bbd7248ee0819e8f4d133ce0bdc5bf271c09cbb9,sentence,,duplicate
31747152:p00523:c01:split-1,31747152:p00523,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,227846,227862,bdc34783022aa8c312135cdc27c145dbf7edcf61d2d166b99309ecee9866c7be,sentence,,duplicate
31747152:p00523:c02:split-1,31747152:p00523,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,227864,227884,d5c832770a60684ca366f3ea3c01cc0afaecff87a749c193d73ea3b91e0d4b39,sentence,,duplicate
31747152:p00525:c06:split-1,31747152:p00525,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,228830,228839,4ddb3e96801a1ee2b77dc5247c0db478d5f97a93b90e7cdb09f5f51d43764b08,verb_subtree,,duplicate
31747152:p00526:c01:split-1,31747152:p00526,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,228842,228900,f29db6ac4370e96bd11f19f39c8c3fd4c071955dd3dbdc1b8164e7ca986bd6cd,sentence,,heading
31747152:p00527:c16:split-1,31747152:p00527,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,229944,229945,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,semicolon,,duplicate
31747152:p00529:c01:split-1,31747152:p00529,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,230950,231002,7127eba5df8d3cf1a1525313bbd1890a18e35b87b0d36dd3b8c4b6f0e12dc072,sentence,,heading
31747152:p00531:c06:split-1,31747152:p00531,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,231820,231828,d0a3630555bbec7fc05a98d311c23b00fd1ab4d8296ac4a4125976d80b6a6959,verb_subtree,,duplicate
31747152:p00536:c01:split-1,31747152:p00536,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,233379,233428,4902494f39df6a2798ebc5f3be2e227ef6d3f77b99bedad73e1a00c0ccc2ea61,sentence,,heading
31747152:p00540:c01:split-1,31747152:p00540,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,235178,235235,cd251f5d24e1a67d80dad9000c28dac0bc69672c23691a846ad61f1d99a1361b,sentence,,heading
31747152:p00542:c02:split-1,31747152:p00542,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,235675,235716,a6ba66a23c37e8d8d945f08edb77c0cf772a98dc643dfd8313d16db043f4c30b,sentence,,duplicate
31747152:p00543:c01:split-1,31747152:p00543,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,235722,235790,371b94b276faa0274f705b974ff3235167d389084feaceae9a489b8f4e731483,sentence,,duplicate
31747152:p00545:c01:split-1,31747152:p00545,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,237517,237531,595b69e262668b6ec803cb5875fdb8835d840d95510f97755dd10315bc3134c3,sentence,,duplicate
31747152:p00546:c03:split-1,31747152:p00546,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,237728,237736,d0a3630555bbec7fc05a98d311c23b00fd1ab4d8296ac4a4125976d80b6a6959,verb_subtree,,duplicate
31747152:p00547:c01:split-1,31747152:p00547,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,238401,238471,9702dcc5c8b4a1899e76ba223d773f6c8ec764ee7e620ee1b636e6d7c418bc79,sentence,,heading
31747152:p00549:c01:split-1,31747152:p00549,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,238975,239051,02d91272e1c943b3412a27edf0f1ef8f863eacd9eee236c76a145424bd035267,sentence,,heading
31747152:p00550:c07:split-1,31747152:p00550,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,239514,239527,0b6ad72f9d3b35a3b43da0b575afcef1c3b4554409c21b4f4d54de957b1f59ac,verb_subtree,,duplicate
31747152:p00557:c01:split-1,31747152:p00557,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,242278,242294,0e78d4930b332ad6461e3950971e34dc89fcc0e0f19ab8c49b8f96b5a9f0dcae,sentence,,duplicate
31747152:p00558:c01:split-1,31747152:p00558,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,242341,242421,a368888d6963e7dcf8c5ac97d8b8f66770eb12ec36c22c776fd46e00e2e0a705,sentence,,duplicate
31747152:p00559:c01:split-1,31747152:p00559,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,243128,243202,36930deb1d6db85d9da5448ff4866ca1c97258e3dc64a6c0aaff724d483bce5e,sentence,,heading
31747152:p00563:c04:split-1,31747152:p00563,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,245006,245014,d0a3630555bbec7fc05a98d311c23b00fd1ab4d8296ac4a4125976d80b6a6959,verb_subtree,,duplicate
31747152:p00564:c01:split-1,31747152:p00564,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,245254,245268,e923f3394fbb7ee82db44dd562e979b7f5fff6ca4693be340ee073b4f4917a7f,sentence,,duplicate
31747152:p00566:c18:split-1,31747152:p00566,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,247196,247200,f839161355091fcd9e33f571e0b11c60217a5009f9973e769c13d7858db162cc,verb_subtree,,duplicate
31747152:p00567:c01:split-1,31747152:p00567,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,247265,247300,44f4ed06e2e175df90c803aad2259b642ce52f10e32fc28afba3d62b1d2917ec,sentence,,duplicate
31747152:p00574:c14:split-1,31747152:p00574,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,250929,250948,4a13ec58b71b91c696e6f76ae8f238878094d18e925ddc32cb95f4bf6f5efdf7,verb_subtree,,duplicate
31747152:p00576:c01:split-1,31747152:p00576,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,253836,253911,8f6cd2c64c786047878cf8752fbc1e1323c740f2704674bfd0215f3b6571eab4,sentence,,heading
31747152:p00578:c01:split-1,31747152:p00578,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,255054,255116,b058d98218188390619cd6f95e744781601254d6b29a29e08db01b1b8e19c4dd,sentence,,heading
31747152:p00579:c17:split-1,31747152:p00579,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,256124,256132,fc83ec582b335dd06b2b61e3b674368a5e02ae691208329be83058905f423f4b,verb_subtree,,duplicate
31747152:p00579:c23:split-1,31747152:p00579,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,256412,256420,d0a3630555bbec7fc05a98d311c23b00fd1ab4d8296ac4a4125976d80b6a6959,verb_subtree,,duplicate
31747152:p00582:c02:split-1,31747152:p00582,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,257721,257765,334dc7e450bce779003aa45b91bd65cbc8d31c2ef2055329667c6504d15940cb,sentence,,duplicate
31747152:p00590:c01:split-1,31747152:p00590,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,261741,261776,44f4ed06e2e175df90c803aad2259b642ce52f10e32fc28afba3d62b1d2917ec,sentence,,duplicate
31747152:p00590:c02:split-1,31747152:p00590,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,261777,261833,976113bc46a96678d6639d57082b2299e0caacdf357d262593a577edce558a26,verb_subtree,,duplicate
31747152:p00592:c01:split-1,31747152:p00592,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,262869,262926,cf33d602133a6d9d44705279ba58990ad75d5a6a844304e6556fe5642b465ca5,sentence,,heading
31747152:p00597:c01:split-1,31747152:p00597,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,263368,263421,44e191a61006662b0c511642853b7acc360d82a247b44b36af00d15b6a5b447a,sentence,,heading
31747152:p00607:c05:split-1,31747152:p00607,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,267707,267715,d0a3630555bbec7fc05a98d311c23b00fd1ab4d8296ac4a4125976d80b6a6959,verb_subtree,,duplicate
31747152:p00608:c01:split-1,31747152:p00608,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,267862,267924,1c81865b7849c7aeeda34d208f035233daf131911cbd65f36d7bde6986f42c20,sentence,,heading
31747152:p00610:c01:split-1,31747152:p00610,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,268028,268090,d6faf870fd27349632c7abe56d4e20a58510c573be8e9923bad6c7fd9d247098,sentence,,heading
31747152:p00611:c01:split-1,31747152:p00611,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,268093,268134,60aed8a1bac327dc281869681a2897e9467e22a794946976cda47723d3330e2d,sentence,,heading
31747152:p00615:c01:split-1,31747152:p00615,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,269137,269185,a9866d2734e26b7c6ce77efd7d4537b84ff4e5b094a305a003dc8c71c73d3e7e,sentence,,heading
31747152:p00616:c01:split-1,31747152:p00616,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,269191,269211,4cd3dacbbe4031b72863ff77996338e978c056c608982788728dc11b77591ed8,sentence,,duplicate
31747152:p00620:c01:split-1,31747152:p00620,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,271039,271090,c30e4ef87d743827840cb6b24ccbf73b3e2902b32048942a29cae144b6c5dd17,sentence,,heading
31747152:p00626:c08:split-1,31747152:p00626,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,274046,274057,98835945447bf52630a4b06d58a6807b0a68c229c1cd871fe6d92727c23fbaae,verb_subtree,,duplicate
31747152:p00628:c03:split-1,31747152:p00628,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,274327,274360,02da2f7c5ed7aca546adf03493f53c621a8fb767b8dd947f5bd78b4f3c5de059,verb_subtree,,duplicate
31747152:p00630:c01:split-1,31747152:p00630,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,275143,275177,25c4f6945f19abfa8785f19aed1fc7e116c1885f053c43da781aba3abb87026d,sentence,,duplicate
31747152:p00630:c02:split-1,31747152:p00630,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,275178,275235,912ab4b8898019910266d320dd978ca8ff3f9ede0fa16b817839ec78f8337931,verb_subtree,,duplicate
31747152:p00630:c07:split-1,31747152:p00630,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,275695,275712,dc6fe872bba8fca6da4b7b0862b7e885d07670dbbcf6780e3a59e0e593c6e1c9,verb_subtree,,duplicate
31747152:p00630:c20:split-1,31747152:p00630,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,276578,276588,01d73ae928cab1cd1dc5ffbe2c3418299a7a93142b418fec9b06704dcfe87f38,subord_conj,,duplicate
31747152:p00631:c09:split-1,31747152:p00631,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,278203,278211,d0a3630555bbec7fc05a98d311c23b00fd1ab4d8296ac4a4125976d80b6a6959,verb_subtree,,duplicate
31747152:p00632:c01:split-1,31747152:p00632,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,279800,279846,9f5027a9afe9e47c96c5e39652f8885e8debad554cc2d4e2b5cf97fceaa76a58,sentence,,heading
31747152:p00633:c10:split-1,31747152:p00633,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,280391,280413,64b0d9160912d49feb9ba0d95c075a351ece2d6ded57ecf6e7fceae9e2144e89,verb_subtree,,duplicate
31747152:p00635:c01:split-1,31747152:p00635,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,281159,281223,fdfc2c42c3fff7df622ad535fe3fcbaf6323f2e570a757ec42ad6e883497e7d5,sentence,,heading
31747152:p00638:c04:split-1,31747152:p00638,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,282450,282471,4d68e73c7ed812d618d5e283f42f9375c794095cbf258b21dc205d9b9effed08,sentence,,duplicate
31747152:p00639:c01:split-1,31747152:p00639,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,283578,283635,e00f29d347f59eb54cd4d718adfd6fa933665447a1493aa719b4cd1d7cfff2f9,sentence,,heading
31747152:p00641:c01:split-1,31747152:p00641,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,284079,284161,2c4a2e8819a097e454b1193756ed2502581c86e5633387436d1252b38ca52a55,sentence,,heading
31747152:p00643:c04:split-1,31747152:p00643,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,284476,284494,2e7c7bb8e8f92486e31c0496e2ec51e95dcdbbfed427a027daa0d5cbec802e6f,relative,,duplicate
31747152:p00643:c05:split-1,31747152:p00643,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,284495,284575,e49966c6b5737b2e0852b02fa880b4e7059197243961365972f9acfde38c45e2,verb_subtree,,duplicate
31747152:p00644:c02:split-1,31747152:p00644,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,284649,284667,750b5682af1e9a122f7955b95debb6f364475df8058ed04f6a279d193624539c,verb_subtree,,duplicate
31747152:p00644:c03:split-1,31747152:p00644,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,284668,284693,7f12ad3fe6e39e6540134a3383224b723e5a9f37bb0b8a6adcd5f4567e701f8d,coord_conj,,duplicate
31747152:p00645:c08:split-1,31747152:p00645,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,286932,286978,afb99dc5e55096294c07ae65f5792db99408bd6c28f99b1508518ed2d16ea7b7,verb_subtree,,duplicate
31747152:p00645:c09:split-1,31747152:p00645,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,286979,287044,6896a45f3d497054a7a52e90174f6bec168dd4c0a5d04dd10c5e68e0742aa7c2,coord_conj,,duplicate
31747152:p00646:c01:split-1,31747152:p00646,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,287143,287225,1d6757a5f805e94493015488e2da9335d2e72718c09f9bf08ff1036c2168369d,sentence,,duplicate
31747152:p00648:c02:split-1,31747152:p00648,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,287431,287458,244c9cecea805275338dde9453f04f340c6b37a1e702caec0b6d3b3012cea508,verb_subtree,,duplicate
31747152:p00648:c06:split-1,31747152:p00648,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,287556,287564,e4f934f321eb76c9bf8b5103e0a0d9afe72d6e62ace3d3ea849790619bf7487a,verb_subtree,,duplicate
31747152:p00649:c01:split-1,31747152:p00649,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,287829,287915,0efd939c76e1bd4e23cb938bae7039e487c04ff677422908603bd31179624006,sentence,,duplicate
31747152:p00649:c02:split-1,31747152:p00649,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,287916,287935,4bdbae12646042e34e8ec6837649ee4b3f7f48daf4f181fd19f743c99f96027f,relative,,duplicate
31747152:p00649:c03:split-1,31747152:p00649,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,287936,287976,5c044275c02b7fdadbb0abb3e8a8469f8abe2acd415b5aa469c2329117e9e077,verb_subtree,,duplicate
31747152:p00650:c01:split-1,31747152:p00650,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,289448,289511,8ac2f7071893ac6519a8eba57fbcc1dc309cb04e14bb721eda641ad34a8cf3a6,sentence,,duplicate
31747152:p00650:c02:split-1,31747152:p00650,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,289512,289545,1e75a80fff50dd93c6921fb7ce7750bf5de8df46fbdab8f7b409bb41f76b6e7f,relative,,duplicate
31747152:p00650:c03:split-1,31747152:p00650,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,289547,289584,d51a89fc7479ed53269e9ac606346c2b29c10cc5d2b79f792484316b788fbde9,coord_conj,,duplicate
31747152:p00650:c04:split-1,31747152:p00650,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,289585,289611,068e56f26e1221951d2378071aac9647b1f4d8e6d359b01513f5410e8bb49d09,verb_subtree,,duplicate
31747152:p00651:c01:split-1,31747152:p00651,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,290447,290514,f72fd069373328a8bc0fcd83c2c4a9da01b1750408ca81dd6b758f4928e29f8f,sentence,,duplicate
31747152:p00651:c02:split-1,31747152:p00651,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,290515,290591,d52bd04443a65a9b137801d24e9097974524f9fc56c3c548cce0fc8a17e4e434,verb_subtree,,duplicate
31747152:p00651:c08:split-1,31747152:p00651,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,291002,291011,985cfdcf860beb8bf31224cb64519585b0997c414e7d5334446aec0ab5db16b3,verb_subtree,,duplicate
31747152:p00657:c17:split-1,31747152:p00657,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,295697,295709,a34a68056d6819f383104c82157976d326b0576ef90fa7b920324f6e5354f68e,verb_subtree,,duplicate
31747152:p00660:c01:split-1,31747152:p00660,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,297867,297927,84e54df8f6cef46f613e53ce0e78c07b4ec1ff3bda760535444e86ae05e47518,sentence,,heading
31747152:p00661:c02:split-1,31747152:p00661,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,298005,298013,fc83ec582b335dd06b2b61e3b674368a5e02ae691208329be83058905f423f4b,verb_subtree,,duplicate
31747152:p00661:c16:split-1,31747152:p00661,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,298855,298886,6ee1c8e9084ccfbd94c890d5ff48a8e780e042ef4d0ca26cebf32c91add0666a,verb_subtree,,duplicate
31747152:p00664:c01:split-1,31747152:p00664,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,301322,301392,659ce3f3e7e36bae856252ba059e44cabc3206f720f57d85a915b3540462ab3d,sentence,,heading
31747152:p00667:c03:split-1,31747152:p00667,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,302539,302543,f839161355091fcd9e33f571e0b11c60217a5009f9973e769c13d7858db162cc,verb_subtree,,duplicate
31747152:p00671:c01:split-1,31747152:p00671,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,304585,304601,cbdd952b72e6925580a6a74023b0e6766ec0d758d925ee9c232c5323651ffd09,sentence,,duplicate
31747152:p00672:c02:split-1,31747152:p00672,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,304809,304825,c9629481f7a500839fdeea3b596c1910fa6af537d3c06261ebf2dbd240d2feac,verb_subtree,,duplicate
31747152:p00672:c05:split-1,31747152:p00672,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,304990,305017,4ffdf7c3d0593bdbe3921cf917621b8e580b87c264aa8ab95972709453c17b81,verb_subtree,,duplicate
31747152:p00672:c06:split-1,31747152:p00672,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,305019,305029,a486fbc90cd5a32fe44275f5948b20666aa416f5f084e4e3db7cbdeacfbe76a0,verb_subtree,,duplicate
31747152:p00673:c01:split-1,31747152:p00673,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,306377,306391,9b1b7c4a83f45255ad88c7b4d9c756efbcc7857f5d055083c42b721d57ad60ed,sentence,,duplicate
31747152:p00674:c02:split-1,31747152:p00674,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,306531,306562,1988b4e1e9b28e13380dd1f04e13a5c94026a886a76a526b4977d16db4c81f98,verb_subtree,,duplicate
31747152:p00674:c03:split-1,31747152:p00674,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,306563,306591,7d6498259c81d75a3950cbedacaf65a46b79bc52bebda9931618ac9b62f92c70,verb_subtree,,duplicate
31747152:p00674:c04:split-1,31747152:p00674,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,306592,306629,6903cdd15030ce86c0e4c00831f2de33f0697c78014ae4971aacbff929db232c,verb_subtree,,duplicate
31747152:p00674:c06:split-1,31747152:p00674,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,306768,306842,9c275ddf62b39a77e7a685faac0b183a5ec0eebf8bf4d0493e2652def69ab593,semicolon,,duplicate
31747152:p00674:c07:split-1,31747152:p00674,31747152,annex,Technical Design and Component Descriptions,ANNEX 2,306844,306890,cb6e72145e252a6772c0a93a0af08d9afeba9e5b0a7066beafce63bb50803bf8,semicolon,,duplicate
